date_start_utc,date_end_utc,estimated,estimated_start,start_text,medal,venue_code,description,venue_code_other,discription_other,team_1_code,team_1,team_2_code,team_2,tag,sport,sport_code,sport_url
2024-07-27T13:00:00Z,2024-07-27T15:00:00Z,False,False,,,,Men's Group C,BOR,Bordeaux Stadium,DOM,Dominican Republic,ESP,Spain,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-27T13:00:00Z,2024-07-27T15:00:00Z,False,False,,,,Men's Group B,LYO,Lyon Stadium,ARG,Argentina,IRQ,Iraq,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-27T15:00:00Z,2024-07-27T17:00:00Z,False,False,,,,Men's Group C,NAN,La Beaujoire Stadium,UZB,Uzbekistan,EGY,Egypt,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-27T17:00:00Z,2024-07-27T19:00:00Z,False,False,,,,Men's Group A,MRS,Marseille Stadium,NZL,New Zealand,USA,United States,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-27T17:00:00Z,2024-07-27T19:00:00Z,False,False,,,,Men's Group D,PDP,Parc des Princes,ISR,Israel,PAR,Paraguay,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-27T15:00:00Z,2024-07-27T17:00:00Z,False,False,,,,Men's Group B,STE,Geoffroy-Guichard Stadium,UKR,Ukraine,MAR,Morocco,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-27T19:00:00Z,2024-07-27T21:00:00Z,False,False,,,,Men's Group D,BOR,Bordeaux Stadium,JPN,Japan,MLI,Mali,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-27T19:00:00Z,2024-07-27T21:00:00Z,False,False,,,,Men's Group A,NIC,Nice Stadium,FRA,France,GUI,Guinea,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-28T15:00:00Z,2024-07-28T17:00:00Z,False,False,,,,Women's Group C,PDP,Parc des Princes,BRA,Brazil,JPN,Japan,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-28T15:00:00Z,2024-07-28T17:00:00Z,False,False,,,,Women's Group A,LYO,Lyon Stadium,NZL,New Zealand,COL,Colombia,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-28T17:00:00Z,2024-07-28T19:00:00Z,False,False,,,,Women's Group C,NAN,La Beaujoire Stadium,ESP,Spain,NGR,Nigeria,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-28T17:00:00Z,2024-07-28T19:00:00Z,False,False,,,,Women's Group B,NIC,Nice Stadium,AUS,Australia,ZAM,Zambia,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-28T19:00:00Z,2024-07-28T21:00:00Z,False,False,,,,Women's Group A,STE,Geoffroy-Guichard Stadium,FRA,France,CAN,Canada,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-28T19:00:00Z,2024-07-28T21:00:00Z,False,False,,,,Women's Group B,MRS,Marseille Stadium,USA,United States,GER,Germany,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T13:00:00Z,2024-07-30T15:00:00Z,False,False,,,,Men's Group C,PDP,Parc des Princes,DOM,Dominican Republic,UZB,Uzbekistan,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T13:00:00Z,2024-07-30T15:00:00Z,False,False,,,,Men's Group C,BOR,Bordeaux Stadium,ESP,Spain,EGY,Egypt,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T15:00:00Z,2024-07-30T17:00:00Z,False,False,,,,Men's Group B,LYO,Lyon Stadium,UKR,Ukraine,ARG,Argentina,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T15:00:00Z,2024-07-30T17:00:00Z,False,False,,,,Men's Group B,NIC,Nice Stadium,MAR,Morocco,IRQ,Iraq,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T17:00:00Z,2024-07-30T19:00:00Z,False,False,,,,Men's Group A,STE,Geoffroy-Guichard Stadium,USA,United States,GUI,Guinea,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T17:00:00Z,2024-07-30T19:00:00Z,False,False,,,,Men's Group A,MRS,Marseille Stadium,NZL,New Zealand,FRA,France,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T19:00:00Z,2024-07-30T21:00:00Z,False,False,,,,Men's Group D,PDP,Parc des Princes,PAR,Paraguay,MLI,Mali,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-30T19:00:00Z,2024-07-30T21:00:00Z,False,False,,,,Men's Group D,NAN,La Beaujoire Stadium,ISR,Israel,JPN,Japan,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-31T15:00:00Z,2024-07-31T17:00:00Z,False,False,,,,Women's Group C,NAN,La Beaujoire Stadium,JPN,Japan,NGR,Nigeria,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-31T15:00:00Z,2024-07-31T17:00:00Z,False,False,,,,Women's Group C,BOR,Bordeaux Stadium,BRA,Brazil,ESP,Spain,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-31T17:00:00Z,2024-07-31T19:00:00Z,False,False,,,,Women's Group B,STE,Geoffroy-Guichard Stadium,ZAM,Zambia,GER,Germany,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-31T17:00:00Z,2024-07-31T19:00:00Z,False,False,,,,Women's Group B,MRS,Marseille Stadium,AUS,Australia,USA,United States,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-31T19:00:00Z,2024-07-31T21:00:00Z,False,False,,,,Women's Group A,LYO,Lyon Stadium,NZL,New Zealand,FRA,France,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-07-31T19:00:00Z,2024-07-31T21:00:00Z,False,False,,,,Women's Group A,NIC,Nice Stadium,COL,Colombia,CAN,Canada,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-02T13:00:00Z,2024-08-02T16:00:00Z,False,False,,,,Men's Quarter-final,PDP,Parc des Princes,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-02T17:00:00Z,2024-08-02T20:00:00Z,False,False,,,,Men's Quarter-final,MRS,Marseille Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-02T15:00:00Z,2024-08-02T18:00:00Z,False,False,,,,Men's Quarter-final,LYO,Lyon Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-02T19:00:00Z,2024-08-02T22:00:00Z,False,False,,,,Men's Quarter-final,BOR,Bordeaux Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-03T13:00:00Z,2024-08-03T16:00:00Z,False,False,,,,Women's Quarter-final,PDP,Parc des Princes,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-03T15:00:00Z,2024-08-03T18:00:00Z,False,False,,,,Women's Quarter-final,LYO,Lyon Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-03T17:00:00Z,2024-08-03T20:00:00Z,False,False,,,,Women's Quarter-final,MRS,Marseille Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-03T19:00:00Z,2024-08-03T22:00:00Z,False,False,,,,Women's Quarter-final,NAN,La Beaujoire Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-05T16:00:00Z,2024-08-05T19:00:00Z,False,False,,,,Men's Semi-final,MRS,Marseille Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-05T19:00:00Z,2024-08-05T22:00:00Z,False,False,,,,Men's Semi-final,LYO,Lyon Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-06T16:00:00Z,2024-08-06T19:00:00Z,False,False,,,,Women's Semi-final,LYO,Lyon Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-06T19:00:00Z,2024-08-06T22:00:00Z,False,False,,,,Women's Semi-final,MRS,Marseille Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-08T15:00:00Z,2024-08-08T18:00:00Z,False,False,,3,NAN,La Beaujoire Stadium,,,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-09T13:00:00Z,2024-08-09T16:00:00Z,False,False,,3,,Women's Bronze Medal Match,LYO,Lyon Stadium,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-09T16:00:00Z,2024-08-09T19:00:00Z,False,False,,1,,Men's Gold Medal Match,PDP,Parc des Princes,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-10T15:00:00Z,2024-08-10T18:00:00Z,False,False,,1,PDP,Parc des Princes,,,,,,,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football
2024-08-01T07:00:00Z,2024-08-01T16:00:00Z,False,False,,,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-08-02T07:00:00Z,2024-08-02T16:00:00Z,False,False,,,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-08-03T07:00:00Z,2024-08-03T16:00:00Z,False,False,,,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-08-04T07:00:00Z,2024-08-04T16:00:00Z,False,False,,1,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-08-07T07:00:00Z,2024-08-07T16:00:00Z,False,False,,,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-08-08T07:00:00Z,2024-08-08T16:00:00Z,False,False,,,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-08-09T07:00:00Z,2024-08-09T16:00:00Z,False,False,,,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-08-10T07:00:00Z,2024-08-10T16:00:00Z,False,False,,1,LGN,Le Golf National,,,,,,,golf,Golf,GLF,https://olympics.com/en/paris-2024/sports/golf
2024-07-25T07:00:00Z,2024-07-25T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SLO,Slovenia,DEN,Denmark,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-25T09:00:00Z,2024-07-25T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NED,Netherlands,ANG,Angola,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-25T12:00:00Z,2024-07-25T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ESP,Spain,BRA,Brazil,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-25T14:00:00Z,2024-07-25T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,GER,Germany,KOR,Korea,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-25T17:00:00Z,2024-07-25T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,HUN,Hungary,FRA,France,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-25T19:00:00Z,2024-07-25T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NOR,Norway,SWE,Sweden,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-27T07:00:00Z,2024-07-27T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ESP,Spain,SLO,Slovenia,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-27T09:00:00Z,2024-07-27T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,HUN,Hungary,EGY,Egypt,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-27T12:00:00Z,2024-07-27T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,CRO,Croatia,JPN,Japan,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-27T14:00:00Z,2024-07-27T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NOR,Norway,ARG,Argentina,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-27T17:00:00Z,2024-07-27T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,GER,Germany,SWE,Sweden,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-27T19:00:00Z,2024-07-27T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,DEN,Denmark,FRA,France,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-28T07:00:00Z,2024-07-28T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,BRA,Brazil,HUN,Hungary,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-28T09:00:00Z,2024-07-28T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,KOR,Korea,SLO,Slovenia,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-28T12:00:00Z,2024-07-28T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SWE,Sweden,GER,Germany,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-28T14:00:00Z,2024-07-28T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,DEN,Denmark,NOR,Norway,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-28T17:00:00Z,2024-07-28T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ANG,Angola,ESP,Spain,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-28T19:00:00Z,2024-07-28T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,FRA,France,NED,Netherlands,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-29T07:00:00Z,2024-07-29T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,JPN,Japan,GER,Germany,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-29T09:00:00Z,2024-07-29T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SLO,Slovenia,CRO,Croatia,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-29T12:00:00Z,2024-07-29T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,EGY,Egypt,DEN,Denmark,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-29T14:00:00Z,2024-07-29T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SWE,Sweden,ESP,Spain,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-29T17:00:00Z,2024-07-29T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,FRA,France,NOR,Norway,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-29T19:00:00Z,2024-07-29T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ARG,Argentina,HUN,Hungary,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-30T07:00:00Z,2024-07-30T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,GER,Germany,SLO,Slovenia,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-30T09:00:00Z,2024-07-30T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NOR,Norway,KOR,Korea,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-30T12:00:00Z,2024-07-30T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NED,Netherlands,ESP,Spain,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-30T14:00:00Z,2024-07-30T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,HUN,Hungary,ANG,Angola,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-30T17:00:00Z,2024-07-30T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,FRA,France,BRA,Brazil,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-30T19:00:00Z,2024-07-30T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SWE,Sweden,DEN,Denmark,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-31T07:00:00Z,2024-07-31T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NOR,Norway,HUN,Hungary,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-31T09:00:00Z,2024-07-31T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,CRO,Croatia,GER,Germany,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-31T12:00:00Z,2024-07-31T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ESP,Spain,JPN,Japan,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-31T14:00:00Z,2024-07-31T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SLO,Slovenia,SWE,Sweden,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-31T17:00:00Z,2024-07-31T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,FRA,France,EGY,Egypt,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-31T19:00:00Z,2024-07-31T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,DEN,Denmark,ARG,Argentina,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-01T07:00:00Z,2024-08-01T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NED,Netherlands,BRA,Brazil,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-01T09:00:00Z,2024-08-01T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,KOR,Korea,SWE,Sweden,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-01T12:00:00Z,2024-08-01T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ESP,Spain,HUN,Hungary,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-01T14:00:00Z,2024-08-01T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ANG,Angola,FRA,France,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-01T17:00:00Z,2024-08-01T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,GER,Germany,DEN,Denmark,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-01T19:00:00Z,2024-08-01T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SLO,Slovenia,NOR,Norway,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-02T07:00:00Z,2024-08-02T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,HUN,Hungary,DEN,Denmark,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-02T09:00:00Z,2024-08-02T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ARG,Argentina,FRA,France,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-02T12:00:00Z,2024-08-02T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,CRO,Croatia,SWE,Sweden,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-02T14:00:00Z,2024-08-02T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,GER,Germany,ESP,Spain,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-02T17:00:00Z,2024-08-02T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,JPN,Japan,SLO,Slovenia,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-02T19:00:00Z,2024-08-02T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NOR,Norway,EGY,Egypt,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-03T07:00:00Z,2024-08-03T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,HUN,Hungary,NED,Netherlands,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-03T09:00:00Z,2024-08-03T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ESP,Spain,FRA,France,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-03T12:00:00Z,2024-08-03T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,BRA,Brazil,ANG,Angola,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-03T14:00:00Z,2024-08-03T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SLO,Slovenia,SWE,Sweden,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-03T17:00:00Z,2024-08-03T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,NOR,Norway,GER,Germany,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-03T19:00:00Z,2024-08-03T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,DEN,Denmark,KOR,Korea,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-04T07:00:00Z,2024-08-04T08:30:00Z,False,False,,,SP6,South Paris Arena 6,,,SWE,Sweden,JPN,Japan,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-04T09:00:00Z,2024-08-04T10:30:00Z,False,False,,,SP6,South Paris Arena 6,,,EGY,Egypt,ARG,Argentina,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-04T12:00:00Z,2024-08-04T13:30:00Z,False,False,,,SP6,South Paris Arena 6,,,GER,Germany,SLO,Slovenia,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-04T14:00:00Z,2024-08-04T15:30:00Z,False,False,,,SP6,South Paris Arena 6,,,HUN,Hungary,FRA,France,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-04T17:00:00Z,2024-08-04T18:30:00Z,False,False,,,SP6,South Paris Arena 6,,,DEN,Denmark,NOR,Norway,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-04T19:00:00Z,2024-08-04T20:30:00Z,False,False,,,SP6,South Paris Arena 6,,,ESP,Spain,CRO,Croatia,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-06T07:30:00Z,2024-08-06T09:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-06T11:30:00Z,2024-08-06T13:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-06T15:30:00Z,2024-08-06T17:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-06T19:30:00Z,2024-08-06T21:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-07T07:30:00Z,2024-08-07T09:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-07T11:30:00Z,2024-08-07T13:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-07T15:30:00Z,2024-08-07T17:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-07T19:30:00Z,2024-08-07T21:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-08T14:30:00Z,2024-08-08T16:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-08T19:30:00Z,2024-08-08T21:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-09T14:30:00Z,2024-08-09T16:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-09T19:30:00Z,2024-08-09T21:30:00Z,False,False,,,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-10T08:00:00Z,2024-08-10T10:00:00Z,False,False,,3,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-10T13:00:00Z,2024-08-10T15:00:00Z,False,False,,1,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-11T07:00:00Z,2024-08-11T09:00:00Z,False,False,,3,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-08-11T11:30:00Z,2024-08-11T13:30:00Z,False,False,,1,LIL,Pierre Mauroy Stadium,,,,,,,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball
2024-07-27T08:00:00Z,2024-07-27T09:30:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,GBR,Great Britain,ESP,Spain,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-27T10:45:00Z,2024-07-27T12:15:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,NED,Netherlands,RSA,South Africa,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-27T08:30:00Z,2024-07-27T10:00:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,BEL,Belgium,IRL,Ireland,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-27T11:15:00Z,2024-07-27T12:45:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,AUS,Australia,ARG,Argentina,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-27T15:00:00Z,2024-07-27T16:30:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,GER,Germany,FRA,France,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-27T17:45:00Z,2024-07-27T19:15:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,ARG,Argentina,USA,United States,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-27T15:30:00Z,2024-07-27T17:00:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,IND,India,NZL,New Zealand,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-27T18:15:00Z,2024-07-27T19:45:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,NED,Netherlands,FRA,France,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-28T08:00:00Z,2024-07-28T09:30:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,BEL,Belgium,CHN,China,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
2024-07-28T10:45:00Z,2024-07-28T12:15:00Z,False,False,,,YDM,Yves-du-Manoir Stadium,,,AUS,Australia,RSA,South Africa,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey
