start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url
2024-07-27T10:50:00+02:00,2024-07-27T11:15:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-epee-individual/r32-000900--
2024-07-27T10:54:00+02:00,2024-07-27T11:00:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/r32-001100--
2024-07-27T10:54:00+02:00,2024-07-27T11:00:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000100--
2024-07-27T11:00:00+02:00,2024-07-27T13:33:00+02:00,2024-07-27,FINISHED,Artistic Gymnastics,GAR,Men,0,Men's Qualification,M,ATH,Bercy Arena,BCY,Bercy Arena,BCY,/en/paris-2024/results/artistic-gymnastics/men/qual000001--
2024-07-27T11:00:00+02:00,2024-07-27T12:00:00+02:00,2024-07-27,FINISHED,Badminton,BDM,Men's Singles,0,Men's Singles Group Play Stage - Grp C,M,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 1,BD1,/en/paris-2024/results/badminton/men-s-singles/gpc-000100--
2024-07-27T11:00:00+02:00,2024-07-27T12:00:00+02:00,2024-07-27,FINISHED,Badminton,BDM,Men's Singles,0,Men's Singles Group Play Stage - Grp A,M,HATH,La Chapelle Arena,CPL,La Chapelle Arena Court 2,BD2,/en/paris-2024/results/badminton/men-s-singles/gpa-000300--
2024-07-27T11:00:00+02:00,2024-07-27T12:00:00+02:00,2024-07-27,FINISHED,Badminton,BDM,Women's Doubles,0,Women's Doubles Group Play Stage - Grp A,W,HCOUP,La Chapelle Arena,CPL,La Chapelle Arena Court 3,BD3,/en/paris-2024/results/badminton/women-s-doubles/gpa-000400--
2024-07-27T11:00:00+02:00,2024-07-27T12:45:00+02:00,2024-07-27,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group A,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpa-000100--
2024-07-27T11:00:00+02:00,2024-07-27T11:46:00+02:00,2024-07-27,FINISHED,Diving,DIV,Women's Synchronised 3m Springboard,1,Women's Synchronised 3m Springboard,W,TEAM,Aquatics Centre,AQC,Aquatics Centre,AQC,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--
2024-07-27T11:00:00+02:00,2024-07-27T12:30:00+02:00,2024-07-27,FINISHED,Handball,HBL,Men,0,Men's Preliminary Round Group B,M,HTEAM,South Paris Arena 6,SP6,South Paris Arena 6,SP6,/en/paris-2024/results/handball/men/gpb-000100--
2024-07-27T11:00:00+02:00,2024-07-27T11:06:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/r32-001200--
2024-07-27T11:00:00+02:00,2024-07-27T11:06:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000200--
2024-07-27T11:00:00+02:00,2024-07-27T11:11:00+02:00,2024-07-27,FINISHED,Swimming,SWM,Women's 100m Butterfly,0,Women's 100m Butterfly - Heats,W,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/women-s-100m-butterfly/heat--------
2024-07-27T11:06:00+02:00,2024-07-27T11:12:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/r32-001300--
2024-07-27T11:06:00+02:00,2024-07-27T11:12:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000300--
2024-07-27T11:12:00+02:00,2024-07-27T11:18:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/r32-001400--
2024-07-27T11:12:00+02:00,2024-07-27T11:18:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000400--
2024-07-27T11:12:00+02:00,2024-07-27T11:30:00+02:00,2024-07-27,FINISHED,Swimming,SWM,Women's 400m Freestyle,0,Women's 400m Freestyle - Heats,W,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/women-s-400m-freestyle/heat--------
2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-epee-individual/r32-001000--
2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/women-s-epee-individual/r32-000200--
2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/women-s-epee-individual/r32-000600--
2024-07-27T11:15:00+02:00,2024-07-27T11:40:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/women-s-epee-individual/r32-001400--
2024-07-27T11:18:00+02:00,2024-07-27T11:24:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/r32-001500--
2024-07-27T11:18:00+02:00,2024-07-27T11:24:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000500--
2024-07-27T11:24:00+02:00,2024-07-27T11:30:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 32,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/r32-001600--
2024-07-27T11:24:00+02:00,2024-07-27T11:30:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000600--
2024-07-27T11:30:00+02:00,2024-07-27T11:36:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000100--
2024-07-27T11:30:00+02:00,2024-07-27T11:36:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000700--
2024-07-27T11:30:00+02:00,2024-07-27T11:57:00+02:00,2024-07-27,FINISHED,Rowing,ROW,Men's Double Sculls,0,Men's Double Sculls Heats,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-double-sculls/heat--------
2024-07-27T11:30:00+02:00,2024-07-27T11:44:00+02:00,2024-07-27,FINISHED,Swimming,SWM,Men's 100m Breaststroke,0,Men's 100m Breaststroke - Heats,M,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/men-s-100m-breaststroke/heat--------
2024-07-27T11:36:00+02:00,2024-07-27T11:42:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000200--
2024-07-27T11:36:00+02:00,2024-07-27T11:42:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Elimination Round of 16,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/8fnl000800--
2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/women-s-epee-individual/r32-001500--
2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/women-s-epee-individual/r32-000700--
2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-epee-individual/r32-001100--
2024-07-27T11:40:00+02:00,2024-07-27T12:05:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/women-s-epee-individual/r32-000300--
2024-07-27T11:42:00+02:00,2024-07-27T11:48:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000300--
2024-07-27T11:42:00+02:00,2024-07-27T11:48:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/qfnl000100--
2024-07-27T11:45:00+02:00,2024-07-27T12:14:00+02:00,2024-07-27,FINISHED,Swimming,SWM,Men's 400m Freestyle,0,Men's 400m Freestyle - Heats,M,ATH,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/men-s-400m-freestyle/heat--------
2024-07-27T11:48:00+02:00,2024-07-27T11:54:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000400--
2024-07-27T11:48:00+02:00,2024-07-27T11:54:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/qfnl000200--
2024-07-27T11:54:00+02:00,2024-07-27T12:00:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000500--
2024-07-27T11:54:00+02:00,2024-07-27T12:00:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/qfnl000300--
2024-07-27T12:00:00+02:00,2024-07-27T12:06:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000600--
2024-07-27T12:00:00+02:00,2024-07-27T12:06:00+02:00,2024-07-27,FINISHED,Judo,JUD,Men -60 kg,0,Men -60 kg Quarterfinals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 2,JU2,/en/paris-2024/results/judo/men--60-kg/qfnl000400--
2024-07-27T12:00:00+02:00,2024-07-27T12:27:00+02:00,2024-07-27,FINISHED,Rowing,ROW,Women's Double Sculls,0,Women's Double Sculls Heats,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-double-sculls/heat--------
2024-07-27T12:00:00+02:00,2024-07-27T13:30:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Women's Singles,0,Women's Singles First Round,W,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Philippe-Chatrier,TPC,/en/paris-2024/results/tennis/women-s-singles/r64-000100--
2024-07-27T12:00:00+02:00,2024-07-27T13:30:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Women's Singles,0,Women's Singles First Round,W,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/women-s-singles/r64-002400--
2024-07-27T12:00:00+02:00,2024-07-27T15:00:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Men's Singles,0,Men's Singles First Round,M,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Philippe-Chatrier,TPC,/en/paris-2024/results/tennis/men-s-singles/r64-000100--
2024-07-27T12:00:00+02:00,2024-07-27T15:00:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Men's Singles,0,Men's Singles First Round,M,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/men-s-singles/r64-003200--
2024-07-27T12:00:00+02:00,2024-07-27T16:30:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Men's Singles,0,Men's Singles First Round,M,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Philippe-Chatrier,TPC,/en/paris-2024/results/tennis/men-s-singles/r64-001600--
2024-07-27T12:00:00+02:00,2024-07-27T16:30:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Women's Singles,0,Women's Singles First Round,W,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/women-s-singles/r64-000900--
2024-07-27T12:00:00+02:00,2024-07-27T18:00:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Men's Singles,0,Men's Singles First Round,M,HATH,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/men-s-singles/r64-002400--
2024-07-27T12:00:00+02:00,2024-07-27T19:30:00+02:00,2024-07-27,FINISHED,Tennis,TEN,Women's Doubles,0,Women's Doubles First Round,W,HCOUP,Roland-Garros Stadium,RGA,Roland-Garros - Court Suzanne-Lenglen,TSL,/en/paris-2024/results/tennis/women-s-doubles/r32-000100--
2024-07-27T12:05:00+02:00,2024-07-27T12:30:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/women-s-epee-individual/r32-001600--
2024-07-27T12:05:00+02:00,2024-07-27T12:30:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/women-s-epee-individual/r32-000800--
2024-07-27T12:05:00+02:00,2024-07-27T12:30:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/women-s-epee-individual/r32-001200--
2024-07-27T12:05:00+02:00,2024-07-27T12:30:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Women's Épée Individual,0,Women's Épée Individual Table of 32,W,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/women-s-epee-individual/r32-000400--
2024-07-27T12:06:00+02:00,2024-07-27T12:12:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000700--
2024-07-27T12:12:00+02:00,2024-07-27T12:18:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Elimination Round of 16,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/8fnl000800--
2024-07-27T12:15:00+02:00,2024-07-27T12:26:00+02:00,2024-07-27,FINISHED,Swimming,SWM,Women's 4 x 100m Freestyle Relay,0,Women's 4 x 100m Freestyle Relay - Heats,W,TEAM,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/women-s-4-x-100m-freestyle-relay/heat--------
2024-07-27T12:18:00+02:00,2024-07-27T12:24:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/qfnl000100--
2024-07-27T12:24:00+02:00,2024-07-27T12:30:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/qfnl000200--
2024-07-27T12:26:00+02:00,2024-07-27T12:36:00+02:00,2024-07-27,FINISHED,Swimming,SWM,Men's 4 x 100m Freestyle Relay,0,Men's 4 x 100m Freestyle Relay - Heats,M,TEAM,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/heat--------
2024-07-27T12:30:00+02:00,2024-07-27T12:55:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-000500--
2024-07-27T12:30:00+02:00,2024-07-27T12:55:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-001300--
2024-07-27T12:30:00+02:00,2024-07-27T12:55:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-000900--
2024-07-27T12:30:00+02:00,2024-07-27T12:55:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-000100--
2024-07-27T12:30:00+02:00,2024-07-27T12:36:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/qfnl000300--
2024-07-27T12:30:00+02:00,2024-07-27T12:47:00+02:00,2024-07-27,FINISHED,Rowing,ROW,Men's Quadruple Sculls,0,Men's Quad. Sculls Heats,M,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/men-s-quadruple-sculls/heat--------
2024-07-27T12:30:00+02:00,2024-07-27T13:45:00+02:00,2024-07-27,FINISHED,Shooting,SHO,10m Air Pistol Women,0,10m Air Pistol Women's Qualification,W,ATH,Chateauroux Shooting Ctr,CTX,Chateauroux - 10m Qualification,SH2,/en/paris-2024/results/shooting/10m-air-pistol-women/qual000100--
2024-07-27T12:36:00+02:00,2024-07-27T12:42:00+02:00,2024-07-27,FINISHED,Judo,JUD,Women -48 kg,0,Women -48 kg Quarterfinals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat 1,JU1,/en/paris-2024/results/judo/women--48-kg/qfnl000400--
2024-07-27T12:45:00+02:00,2024-07-27T14:15:00+02:00,2024-07-27,FINISHED,Hockey,HOC,Men,0,Men's Pool A,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 1,HO1,/en/paris-2024/results/hockey/men/gpa-000200--
2024-07-27T12:50:00+02:00,2024-07-27T13:07:00+02:00,2024-07-27,FINISHED,Rowing,ROW,Women's Quadruple Sculls,0,Women's Quad. Sculls Heats,W,TEAM,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/rowing/women-s-quadruple-sculls/heat--------
2024-07-27T12:55:00+02:00,2024-07-27T13:20:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-000600--
2024-07-27T12:55:00+02:00,2024-07-27T13:20:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-001000--
2024-07-27T12:55:00+02:00,2024-07-27T13:20:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-000200--
2024-07-27T12:55:00+02:00,2024-07-27T13:20:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-001400--
2024-07-27T13:00:00+02:00,2024-07-27T15:15:00+02:00,2024-07-27,FINISHED,Volleyball,VVO,Men,0,Men's Preliminary Round - Pool B,M,HTEAM,South Paris Arena 1,SP1,South Paris Arena 1,SP1,/en/paris-2024/results/volleyball/men/gpb-000100--
2024-07-27T13:15:00+02:00,2024-07-27T14:45:00+02:00,2024-07-27,FINISHED,Hockey,HOC,Men,0,Men's Pool B,M,HTEAM,Yves-du-Manoir Stadium,YDM,Yves-du-Manoir Stadium - Pitch 2,HO2,/en/paris-2024/results/hockey/men/gpb-000200--
2024-07-27T13:20:00+02:00,2024-07-27T13:45:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Green Piste,FEG,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-001100--
2024-07-27T13:20:00+02:00,2024-07-27T13:45:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Red Piste,FER,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-001500--
2024-07-27T13:20:00+02:00,2024-07-27T13:45:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Yellow Piste,FEY,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-000700--
2024-07-27T13:20:00+02:00,2024-07-27T13:45:00+02:00,2024-07-27,FINISHED,Fencing,FEN,Men's Sabre Individual,0,Men's Sabre Individual Table of 32,M,HATH,Grand Palais,GRP,Grand Palais - Blue Piste,FEB,/en/paris-2024/results/fencing/men-s-sabre-individual/r32-000300--
2024-07-27T13:30:00+02:00,2024-07-27T15:15:00+02:00,2024-07-27,FINISHED,Basketball,BKB,Men,0,Men's Group Phase - Group B,M,HTEAM,Pierre Mauroy Stadium,LIL,Pierre Mauroy Stadium,LIL,/en/paris-2024/results/basketball/men/gpb-000100--
