Country,Region,Urban,Origin,Year1,Year2,AgeDef,Vitality,  TFR,  MAB,Collection,SourceType,   RefCode,Note,Split
    ARM,     .,    .,     ., 2006, 2006,   ACY,       1,1.349,25.46,      STAT,     vital,    ARM_03,   .,    1
    ARM,     .,    .,     ., 2007, 2007,   ACY,       1,1.417,25.56,      STAT,     vital,    ARM_03,   .,    1
    ARM,     .,    .,     ., 2008, 2008,   ACY,       1,1.443,25.71,      STAT,     vital,    ARM_03,   .,    1
    ARM,     .,    .,     ., 2009, 2009,   ACY,       1,1.550,25.87,      STAT,     vital,    ARM_03,   .,    1
    ARM,     .,    .,     ., 2010, 2010,   ACY,       1,1.556,25.91,      STAT,     vital,    ARM_03,   .,    1
    ARM,     .,    .,     ., 2011, 2011,   ACY,       1,1.500,26.07,      STAT,     vital,    ARM_03,   .,    1
    ARM,     .,    .,     ., 2012, 2012,   ACY,       1,1.583,26.27,      STAT,     vital,    ARM_03,   .,    1
    ARM,     .,    .,     ., 2013, 2013,   ACY,       1,1.572,26.51,      STAT,     vital,    ARM_04,   .,    1
    ARM,     .,    .,     ., 2014, 2014,   ACY,       1,1.652,26.60,      STAT,     vital,    ARM_05,   .,    1
    ARM,     .,    .,     ., 2015, 2015,   ACY,       1,1.645,26.68,      STAT,     vital,    ARM_06,   .,    1
    ARM,     .,    .,     ., 2016, 2016,   ACY,       1,1.646,26.89,      STAT,     vital,    ARM_07,   .,    1
    ARM,     .,    .,     ., 2017, 2017,   ACY,       1,1.591,26.93,      STAT,     vital,    ARM_08,   .,    1
    ARM,     .,    .,     ., 2018, 2018,   ACY,       1,1.573,27.11,      STAT,     vital,    ARM_09,   .,    1
    ARM,     .,    .,     ., 2019, 2019,   ACY,       1,1.599,27.23,      STAT,     vital,    ARM_10,   .,    1
    ARM,     .,    .,     ., 2020, 2020,   ACY,       1,1.656,27.51,      STAT,     vital,    ARM_11,   .,    1
    ARM,     .,    .,     ., 2021, 2021,   ACY,       1,1.710,27.83,      STAT,     vital,    ARM_12,   .,    1
    ARM,     .,    .,     ., 2022, 2022,   ACY,       1,1.738,28.10,      STAT,     vital,    ARM_13,   .,    1
    ASM,     .,    .,     ., 1970, 1974,   ACY,       .,5.493,31.49,      STAT,  estimate,    ASM_01,   .,    1
    ASM,     .,    .,     ., 1975, 1979,   ACY,       .,5.184,31.89,      STAT,  estimate,    ASM_01,   .,    1
    ASM,     .,    .,     ., 1980, 1984,   ACY,       .,4.187,30.19,      STAT,  estimate,    ASM_01,   .,    1
    ASM,     .,    .,     ., 1985, 1989,   ACY,       .,4.287,30.52,      STAT,  estimate,    ASM_01,   .,    1
    ASM,     .,    .,     ., 1990, 1994,   ACY,       .,4.190,29.87,      STAT,  estimate,    ASM_01,   .,    1
    ASM,     .,    .,     ., 1995, 1999,   ACY,       .,3.945,30.59,      STAT,  estimate,    ASM_01,   .,    1
    AUS,     .,    .,     ., 1921, 1921,   ACY,       1,3.109,29.90,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1922, 1922,   ACY,       1,3.100,29.85,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1923, 1923,   ACY,       1,3.012,29.79,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1924, 1924,   ACY,       1,2.966,29.70,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1925, 1925,   ACY,       1,2.947,29.65,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1926, 1926,   ACY,       1,2.848,29.57,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1927, 1927,   ACY,       1,2.811,29.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1928, 1928,   ACY,       1,2.770,29.39,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1929, 1929,   ACY,       1,2.637,29.34,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1930, 1930,   ACY,       1,2.584,29.30,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1931, 1931,   ACY,       1,2.358,29.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1932, 1932,   ACY,       1,2.184,29.30,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1933, 1933,   ACY,       1,2.164,29.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1934, 1934,   ACY,       1,2.105,29.24,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1935, 1935,   ACY,       1,2.113,29.09,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1936, 1936,   ACY,       1,2.175,29.05,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1937, 1937,   ACY,       1,2.207,28.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1938, 1938,   ACY,       1,2.202,28.91,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1939, 1939,   ACY,       1,2.218,28.83,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1940, 1940,   ACY,       1,2.248,28.82,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1941, 1941,   ACY,       1,2.361,28.71,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1942, 1942,   ACY,       1,2.373,28.75,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1943, 1943,   ACY,       1,2.568,28.76,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1944, 1944,   ACY,       1,2.624,29.11,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1945, 1945,   ACY,       1,2.727,29.11,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1946, 1946,   ACY,       1,2.976,28.89,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1947, 1947,   ACY,       1,3.061,28.55,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1948, 1948,   ACY,       1,2.970,28.43,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1949, 1949,   ACY,       1,2.971,28.28,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1950, 1950,   ACY,       1,3.049,28.22,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1951, 1951,   ACY,       1,3.049,28.05,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1952, 1952,   ACY,       1,3.170,27.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1953, 1953,   ACY,       1,3.187,27.87,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1954, 1954,   ACY,       1,3.191,27.81,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1955, 1955,   ACY,       1,3.276,27.70,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1956, 1956,   ACY,       1,3.333,27.64,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1957, 1957,   ACY,       1,3.435,27.59,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1958, 1958,   ACY,       1,3.437,27.56,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1959, 1959,   ACY,       1,3.466,27.50,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1960, 1960,   ACY,       1,3.474,27.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1961, 1961,   ACY,       1,3.561,27.46,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1962, 1962,   ACY,       1,3.457,27.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1963, 1963,   ACY,       1,3.362,27.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1964, 1964,   ACY,       1,3.177,27.52,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1965, 1965,   ACY,       1,2.991,27.41,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1966, 1966,   ACY,       1,2.888,27.34,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1967, 1967,   ACY,       1,2.862,27.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1968, 1968,   ACY,       1,2.898,27.20,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1969, 1969,   ACY,       1,2.888,27.18,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1970, 1970,   ACY,       1,2.855,27.12,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1971, 1971,   ACY,       1,2.854,26.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1972, 1972,   ACY,       1,2.652,26.83,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1973, 1973,   ACY,       1,2.408,26.74,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1974, 1974,   ACY,       1,2.312,26.69,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1975, 1975,   ACY,       1,2.148,26.68,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1976, 1976,   ACY,       1,2.060,26.73,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1977, 1977,   ACY,       1,2.007,26.86,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1978, 1978,   ACY,       1,1.950,26.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1979, 1979,   ACY,       1,1.906,27.07,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1980, 1980,   ACY,       1,1.891,27.14,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1981, 1981,   ACY,       1,1.935,27.20,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1982, 1982,   ACY,       1,1.930,27.32,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1983, 1983,   ACY,       1,1.924,27.35,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1984, 1984,   ACY,       1,1.840,27.54,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1985, 1985,   ACY,       1,1.923,27.69,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1986, 1986,   ACY,       1,1.868,27.80,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1987, 1987,   ACY,       1,1.845,27.99,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1988, 1988,   ACY,       1,1.832,28.12,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1989, 1989,   ACY,       1,1.838,28.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1990, 1990,   ACY,       1,1.902,28.35,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1991, 1991,   ACY,       1,1.849,28.45,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1992, 1992,   ACY,       1,1.888,28.59,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1993, 1993,   ACY,       1,1.859,28.71,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1994, 1994,   ACY,       1,1.842,28.83,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1995, 1995,   ACY,       1,1.822,28.95,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1996, 1996,   ACY,       1,1.796,29.06,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1997, 1997,   ACY,       1,1.778,29.16,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1998, 1998,   ACY,       1,1.762,29.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1999, 1999,   ACY,       1,1.755,29.36,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2000, 2000,   ACY,       1,1.756,29.49,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2001, 2001,   ACY,       1,1.729,29.56,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2002, 2002,   ACY,       1,1.756,29.73,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2003, 2003,   ACY,       1,1.748,29.89,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2004, 2004,   ACY,       1,1.763,30.02,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2005, 2005,   ACY,       1,1.791,30.14,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2006, 2006,   ACY,       1,1.817,30.26,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 2007, 2007,   ACY,       1,1.931,30.29,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1921, 1921,  ARDY,       1,3.109,29.91,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1922, 1922,  ARDY,       1,3.100,29.86,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1923, 1923,  ARDY,       1,3.012,29.79,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1924, 1924,  ARDY,       1,2.966,29.70,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1925, 1925,  ARDY,       1,2.947,29.65,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1926, 1926,  ARDY,       1,2.848,29.57,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1927, 1927,  ARDY,       1,2.811,29.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1928, 1928,  ARDY,       1,2.770,29.39,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1929, 1929,  ARDY,       1,2.638,29.34,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1930, 1930,  ARDY,       1,2.584,29.30,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1931, 1931,  ARDY,       1,2.358,29.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1932, 1932,  ARDY,       1,2.184,29.30,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1933, 1933,  ARDY,       1,2.164,29.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1934, 1934,  ARDY,       1,2.105,29.24,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1935, 1935,  ARDY,       1,2.113,29.09,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1936, 1936,  ARDY,       1,2.175,29.05,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1937, 1937,  ARDY,       1,2.207,28.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1938, 1938,  ARDY,       1,2.202,28.91,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1939, 1939,  ARDY,       1,2.218,28.83,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1940, 1940,  ARDY,       1,2.248,28.82,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1941, 1941,  ARDY,       1,2.361,28.71,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1942, 1942,  ARDY,       1,2.373,28.75,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1943, 1943,  ARDY,       1,2.568,28.76,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1944, 1944,  ARDY,       1,2.624,29.11,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1945, 1945,  ARDY,       1,2.727,29.11,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1946, 1946,  ARDY,       1,2.976,28.89,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1947, 1947,  ARDY,       1,3.061,28.55,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1948, 1948,  ARDY,       1,2.970,28.43,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1949, 1949,  ARDY,       1,2.971,28.28,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1950, 1950,  ARDY,       1,3.050,28.22,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1951, 1951,  ARDY,       1,3.049,28.05,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1952, 1952,  ARDY,       1,3.170,27.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1953, 1953,  ARDY,       1,3.187,27.87,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1954, 1954,  ARDY,       1,3.191,27.81,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1955, 1955,  ARDY,       1,3.276,27.70,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1956, 1956,  ARDY,       1,3.333,27.64,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1957, 1957,  ARDY,       1,3.435,27.59,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1958, 1958,  ARDY,       1,3.437,27.56,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1959, 1959,  ARDY,       1,3.466,27.50,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1960, 1960,  ARDY,       1,3.474,27.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1961, 1961,  ARDY,       1,3.561,27.46,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1962, 1962,  ARDY,       1,3.457,27.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1963, 1963,  ARDY,       1,3.362,27.48,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1964, 1964,  ARDY,       1,3.178,27.52,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1965, 1965,  ARDY,       1,2.991,27.41,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1966, 1966,  ARDY,       1,2.888,27.34,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1967, 1967,  ARDY,       1,2.862,27.27,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1968, 1968,  ARDY,       1,2.898,27.20,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1969, 1969,  ARDY,       1,2.888,27.18,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1970, 1970,  ARDY,       1,2.855,27.12,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1971, 1971,  ARDY,       1,2.854,26.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1972, 1972,  ARDY,       1,2.652,26.83,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1973, 1973,  ARDY,       1,2.408,26.74,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1974, 1974,  ARDY,       1,2.312,26.69,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1975, 1975,  ARDY,       1,2.148,26.68,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1976, 1976,  ARDY,       1,2.060,26.73,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1977, 1977,  ARDY,       1,2.007,26.86,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1978, 1978,  ARDY,       1,1.949,26.94,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1979, 1979,  ARDY,       1,1.906,27.07,       ODE,  estimate,    AUS_01,   .,    2
    AUS,     .,    .,     ., 1980, 1980,  ARDY,       1,1.891,27.14,       ODE,  estimate,    AUS_01,   .,    2
